"sample"	"%IncMSE"	"IncNodePurity"	"feature"
"sup45_ts_25C"	0.619803947366664	35.9914377667189	"tunnel_upper_hydrophilic"
"sup45_ts_25C"	4.7748622517117	558.178127408149	"aa_m02"
"sup45_ts_25C"	5.17742879244068	547.32444452182	"aa_m01"
"sup45_ts_25C"	0.58954504252219	52.6325601214768	"nt_m01"
"sup45_ts_25C"	-0.757270938955477	29.1739494711277	"nt_m02"
"sup45_ts_25C"	1.30680838059858	29.8090579713254	"nt_m03"
"sup45_ts_25C"	1.36234430501129	43.971621337839	"nt_m04"
"sup45_ts_25C"	-1.28978516713456	27.0125943578681	"nt_m05"
"sup45_ts_25C"	-0.86519616031549	35.914403798497	"nt_m06"
"sup45_ts_25C"	-1.37308783902969	44.8084550400903	"nt_m07"
"sup45_ts_25C"	0.61445406400567	45.9283757538467	"nt_m08"
"sup45_ts_25C"	1.02353039533678	50.4756787963507	"nt_m09"
"sup45_ts_25C"	0.166712213063876	53.8937259104584	"nt_m10"
"sup45_ts_25C"	-0.114876933459337	47.9725674772898	"nt_m11"
"sup45_ts_25C"	1.44608884725846	48.0766722379698	"nt_m12"
"sup45_ts_25C"	-0.0410081539378432	47.5674983787494	"nt_m13"
"sup45_ts_25C"	-0.0166779477494906	49.6740765423487	"nt_m14"
"sup45_ts_25C"	1.19571134242884	50.4670018704695	"nt_m15"
"sup45_ts_25C"	0.965924219232008	47.2100475682286	"nt_m16"
"sup45_ts_25C"	0.629018271385089	43.8414443379486	"nt_m17"
"sup45_ts_25C"	0.0933651459292833	44.8188664553894	"nt_m18"
"sup45_ts_25C"	7.92326206708385	189.465787920173	"stop_codon"
"sup45_ts_25C"	0.495346117343994	66.0693293442295	"nt_p04"
"sup45_ts_25C"	4.5870644419323	113.61795933153	"nt_p05"
"sup45_ts_25C"	1.18545277412218	50.1499148537827	"nt_p06"
"sup45_ts_25C"	0.115008085171803	54.3218836227249	"nt_p07"
"sup45_ts_25C"	-0.145226559334802	51.0318403224751	"nt_p08"
"sup45_ts_25C"	0.626567246329322	73.5264332442318	"nt_p09"
"sup45_ts_25C"	-0.604322784367166	55.5694475551684	"nt_p10"
"sup45_ts_25C"	-0.513714905324384	52.2726674913577	"nt_p11"
"sup45_ts_25C"	-0.754362411126743	61.1220630197482	"nt_p12"
"sup45_ts_25C"	-1.07596216683925	57.5817180593645	"nt_p13"
"sup45_ts_25C"	-1.53209066071089	48.5553813120192	"nt_p14"
"sup45_ts_25C"	0.646564773934715	52.371294753259	"nt_p15"
"sup45_ts_25C"	-1.27752776038724	47.8446054367881	"nt_p16"
"sup45_ts_25C"	-1.86875088339432	44.5882876566222	"nis_stop"
"sup45_ts_25C"	4.32942983439848	145.662378381246	"l_utr3"
"sup45_ts_25C"	2.40768508279049	110.485833427631	"MFE"
"sup45_ts_25C"	0.671078943249181	106.064059460186	"dist_bp"
"sup45_ts_25C"	-0.235083350286327	62.8921957643589	"random_factor"
"sup45_ts_25C"	-0.98819575416632	91.8450618702919	"random_num"
"sup45_ts_37C"	1.86435615122953	74.2785770568248	"tunnel_lower_neg_charge"
"sup45_ts_37C"	-1.48442849527038	74.7333126093155	"tunnel_lower_no_charge"
"sup45_ts_37C"	0.430555127091982	65.0957229979156	"tunnel_lower_pos_charge"
"sup45_ts_37C"	0.178519663111187	55.9395036555691	"tunnel_lower_aromatic"
"sup45_ts_37C"	0.849967087495401	67.247537483978	"tunnel_lower_polar"
"sup45_ts_37C"	1.47818996059207	76.0993016764815	"tunnel_lower_nonpolar"
"sup45_ts_37C"	1.46273653633062	81.0651786589484	"tunnel_lower_v_hydrophobic"
"sup45_ts_37C"	1.3883908906687	61.1122864225622	"tunnel_lower_hydrophobic"
"sup45_ts_37C"	0.65023385505169	74.4712899803637	"tunnel_lower_neutral"
"sup45_ts_37C"	2.11399011201705	81.0507695196401	"tunnel_lower_hydrophilic"
"sup45_ts_37C"	0.344881328406196	49.0056916588429	"tunnel_central_neg_charge"
"sup45_ts_37C"	0.366046697976769	60.2132005414505	"tunnel_central_no_charge"
"sup45_ts_37C"	0.112859467429825	51.9701105683073	"tunnel_central_pos_charge"
"sup45_ts_37C"	-0.339878604474928	41.2268863710432	"tunnel_central_aromatic"
"sup45_ts_37C"	-2.06786316035973	63.0040738069024	"tunnel_central_polar"
"sup45_ts_37C"	2.07249661886032	69.1971512986731	"tunnel_central_nonpolar"
"sup45_ts_37C"	0.957290908104716	55.7915158970402	"tunnel_central_v_hydrophobic"
"sup45_ts_37C"	-0.060373211351518	40.0786899621232	"tunnel_central_hydrophobic"
"sup45_ts_37C"	1.19873241439841	67.9334322790887	"tunnel_central_neutral"
"sup45_ts_37C"	-0.273769134255828	64.7034592940329	"tunnel_central_hydrophilic"
"sup45_ts_37C"	-0.515212753429456	35.339044355261	"tunnel_constriction_neg_charge"
"sup45_ts_37C"	0.545189133035975	40.4041234268878	"tunnel_constriction_no_charge"
"sup45_ts_37C"	0.0568164279022208	32.8913813191562	"tunnel_constriction_pos_charge"
"sup45_ts_37C"	0.851707566084964	29.0269816418701	"tunnel_constriction_aromatic"
"sup45_ts_37C"	1.58019351804821	40.1581706222774	"tunnel_constriction_polar"
"sup45_ts_37C"	-0.443654022349375	51.2032037415999	"tunnel_constriction_nonpolar"
"sup45_ts_37C"	2.47556663685063	31.1431288479249	"tunnel_constriction_v_hydrophobic"
"sup45_ts_37C"	0.517100194580396	32.6019201378776	"tunnel_constriction_hydrophobic"
"sup45_ts_37C"	0.169596435668673	29.82196131822	"tunnel_constriction_neutral"
"sup45_ts_37C"	0.767795759210434	32.8809463385368	"tunnel_constriction_hydrophilic"
"sup45_ts_37C"	0.629986985141853	78.6266504422523	"tunnel_lower_H_count"
"sup45_ts_37C"	-0.285845709714121	42.2703839667854	"tunnel_upper_neg_charge"
"sup45_ts_37C"	-0.549797183945436	56.6958459412996	"tunnel_upper_no_charge"
"sup45_ts_37C"	0.818758909560567	50.3948884311045	"tunnel_upper_pos_charge"
"sup45_ts_37C"	-0.729849924284419	41.2724007767094	"tunnel_upper_aromatic"
"sup45_ts_37C"	1.1876997526951	68.3283856757206	"tunnel_upper_polar"
"sup45_ts_37C"	-0.221009482740786	71.6207064214695	"tunnel_upper_nonpolar"
"sup45_ts_37C"	0.63437153456411	86.9439293091253	"tunnel_upper_v_hydrophobic"
"sup45_ts_37C"	-1.08414700185799	54.4886987103723	"tunnel_upper_hydrophobic"
"sup45_ts_37C"	0.38274371805993	56.7318130756975	"tunnel_upper_neutral"
"sup45_ts_37C"	-0.85578203278706	58.9943279881433	"tunnel_upper_hydrophilic"
"sup45_ts_37C"	1.59329751023492	1132.15839352262	"aa_m02"
"sup45_ts_37C"	3.94956678116017	1061.69763898048	"aa_m01"
"sup45_ts_37C"	1.10168922332828	94.5480131188521	"nt_m01"
"sup45_ts_37C"	-0.845857430814609	31.7235307986146	"nt_m02"
"sup45_ts_37C"	-0.984456049921295	43.720380591752	"nt_m03"
"sup45_ts_37C"	-0.0548732179340042	95.0169969206209	"nt_m04"
"sup45_ts_37C"	0.409389633781111	32.8917306102107	"nt_m05"
"sup45_ts_37C"	0.314909109437367	40.1432059348062	"nt_m06"
"sup45_ts_37C"	0.160939204543431	92.5919908012905	"nt_m07"
