"sample"	"High"	"Low"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"	"feature"
"sup45_wt_25C"	1.5942026142905	-0.503774555304452	0.389332679303646	1.01555103813889	"nt_m03"
"sup45_wt_25C"	0.608393058822023	-0.0881298479815966	0.450256177132465	1.026263920635	"nt_m04"
"sup45_wt_25C"	-1.30879796228861	1.02065619208648	-0.43725089925578	0.539866675683917	"nt_m05"
"sup45_wt_25C"	0.802619119425758	1.7133444012782	1.77352073711223	0.84129666049294	"nt_m06"
"sup45_wt_25C"	0.493064680586697	0.0806940600499411	0.543397409395453	0.772628062173693	"nt_m07"
"sup45_wt_25C"	0.146993945828339	0.717812490871191	0.460293568687929	0.594930542706589	"nt_m08"
"sup45_wt_25C"	1.39917298201176	0.827849838125826	1.4995741459629	3.46954527271074	"nt_m09"
"sup45_wt_25C"	-0.659271130955186	0.62454135110556	0.140409511291555	1.6085914532496	"nt_m10"
"sup45_wt_25C"	-1.09012883242197	-1.12307129445397	-1.36203731684309	0.474679402044122	"nt_m11"
"sup45_wt_25C"	0.610894143763626	1.0969291348297	1.20202228483282	0.713539914499185	"nt_m12"
"sup45_wt_25C"	0.169874352494124	-1.09628964820972	-0.514914954254337	0.632707736155794	"nt_m13"
"sup45_wt_25C"	1.44982868270026	0.656038972401216	1.47174160011273	0.801006548563903	"nt_m14"
"sup45_wt_25C"	2.01040106735475	0.24054836539677	1.58933665801939	0.617602412753984	"nt_m15"
"sup45_wt_25C"	-0.883171589012806	0.703022912630886	0.0445069477646648	0.5377446697193	"nt_m16"
"sup45_wt_25C"	-0.00302211998014697	2.82408688292476	1.70550561659505	0.75655594539059	"nt_m17"
"sup45_wt_25C"	-0.77697833998188	0.161555361442228	-0.309725019972413	0.426285690616699	"nt_m18"
"sup45_wt_25C"	2.06361334428108	1.54024493896258	2.34172414578353	3.57696990248156	"stop_codon"
"sup45_wt_25C"	0.441287849724266	1.15965718866862	0.899107920495278	2.97053691619206	"nt_p04"
"sup45_wt_25C"	-0.355867549357925	-0.266022236900286	-0.446103665225706	3.04500450559173	"nt_p05"
"sup45_wt_25C"	0.991539608091365	-0.533759195563853	0.3364286223375	1.85449931807432	"nt_p06"
"sup45_wt_25C"	2.39114395084549	-1.19123597548253	0.713524987558337	1.00399807765775	"nt_p07"
"sup45_wt_25C"	0.673991927749045	1.05381917010536	1.15270075889873	0.553922991864102	"nt_p08"
"sup45_wt_25C"	0.896299884748071	0.967040553598553	1.63623222962766	2.06580083094845	"nt_p09"
"sup45_wt_25C"	-0.229444008619283	0.185259426343597	-0.143334906481788	0.506710675634293	"nt_p10"
"sup45_wt_25C"	-1.93604239526989	1.01242191838489	-0.776870801023413	0.750605628801024	"nt_p11"
"sup45_wt_25C"	-0.242239117204606	-0.262680645312845	-0.356917070258865	0.914680767239907	"nt_p12"
"sup45_wt_25C"	1.30938370938354	0.105134046852447	0.87206383521365	2.47887375106111	"nt_p13"
"sup45_wt_25C"	0.26955744956857	-2.22470497486602	-1.54726764593919	0.847354016451622	"nt_p14"
"sup45_wt_25C"	0.586092629861036	-0.178863889434913	0.183155213912737	0.635722650947093	"nt_p15"
"sup45_wt_25C"	0.476884148384604	0.709588892868711	0.854670435699287	0.890090396107183	"nt_p16"
"sup45_wt_25C"	0.34233297450458	1.09388392385328	0.746538535133755	1.43506635703736	"nis_stop"
"sup45_wt_25C"	5.22628600166514	4.06677899065452	5.90968583599284	8.66663720831598	"l_utr3"
"sup45_wt_25C"	0.339303774076422	-0.981947791624511	-0.511790064127634	3.14351785351465	"MFE"
"sup45_wt_25C"	-0.0341937781143125	-1.82900256602509	-1.31475395397307	2.67451448321377	"dist_bp"
"sup45_wt_25C"	-0.675164658617188	-1.66361681309116	-2.12674934668814	0.626871612134743	"random_factor"
"sup45_wt_25C"	2.15050085896951	-0.430809474618072	1.3158779144599	2.10788495311216	"random_num"
"sup45_wt_37C"	-1.30194026763616	-1.26362079918865	-2.48774259750838	0.685932814871506	"tunnel_lower_neg_charge"
"sup45_wt_37C"	-0.341613067510873	-1.55928186841074	-1.59641389496774	0.796242345172308	"tunnel_lower_no_charge"
"sup45_wt_37C"	-2.11101818520033	-0.588996633215146	-1.73732288397504	0.514635299722356	"tunnel_lower_pos_charge"
"sup45_wt_37C"	-0.223880716992683	-1.33360437115571	-0.952580387937946	0.409168404261218	"tunnel_lower_aromatic"
"sup45_wt_37C"	-0.223406972397159	-0.410592633781481	-0.474117436252094	0.845706768734196	"tunnel_lower_polar"
"sup45_wt_37C"	-1.97527384610357	-1.37362998182397	-2.15075540465807	0.76379212594628	"tunnel_lower_nonpolar"
"sup45_wt_37C"	0.957234569024911	-1.60575152549477	-0.308510566612542	0.499739507357134	"tunnel_lower_v_hydrophobic"
"sup45_wt_37C"	-0.393102327824735	1.72679266433665	0.601759528223458	0.927580613153496	"tunnel_lower_hydrophobic"
"sup45_wt_37C"	-0.863575811144231	0.176632469518642	-0.851612743295675	0.615333206307187	"tunnel_lower_neutral"
"sup45_wt_37C"	-1.14090091807733	0.175069323128749	-0.962580604694657	0.986804006510035	"tunnel_lower_hydrophilic"
"sup45_wt_37C"	-0.379955098359155	0.167253990946234	-0.529106402809815	0.204087707457739	"tunnel_central_neg_charge"
"sup45_wt_37C"	-0.779419486866673	-0.423641865564009	-0.979492344420051	0.428830776939069	"tunnel_central_no_charge"
"sup45_wt_37C"	0.395397037489513	1.37615525472438	1.2828856851895	0.537937460654977	"tunnel_central_pos_charge"
"sup45_wt_37C"	-1.12064669918418	-0.897578683736889	-1.05037312350896	0.256110001290489	"tunnel_central_aromatic"
"sup45_wt_37C"	-1.07661162827765	0.827861923848576	-0.545621410431808	0.582511268717921	"tunnel_central_polar"
"sup45_wt_37C"	-0.731664767829222	-0.0695062320506055	-0.387224964977019	0.545540250378304	"tunnel_central_nonpolar"
"sup45_wt_37C"	-0.16137831392489	-1.38275623390865	-1.25080361945673	0.551776053302733	"tunnel_central_v_hydrophobic"
"sup45_wt_37C"	0.366944390859797	1.71149137737223	1.33664280306781	0.340563810520564	"tunnel_central_hydrophobic"
"sup45_wt_37C"	-0.430424027997583	0.0413627763286032	-0.30867924410352	0.437716373774886	"tunnel_central_neutral"
"sup45_wt_37C"	1.96322965315466	0.583564945949072	1.33446791386355	0.419090423458882	"tunnel_central_hydrophilic"
"sup45_wt_37C"	-0.682521697789285	-0.338719395836158	-0.512897511991131	0.565650446725122	"tunnel_constriction_neg_charge"
"sup45_wt_37C"	0.447661481035845	0.0392688658466921	0.346543970721405	0.159680265386787	"tunnel_constriction_no_charge"
"sup45_wt_37C"	1.00503781525921	1.34988473765621	1.65733875895106	0.334918225514579	"tunnel_constriction_pos_charge"
"sup45_wt_37C"	-0.495041275345576	0.511016532899609	0.0165656513510996	0.228205904558503	"tunnel_constriction_aromatic"
"sup45_wt_37C"	-1.07667997318279	1.74957764722561	-0.0661817882558543	0.423907697046003	"tunnel_constriction_polar"
"sup45_wt_37C"	1.16299729686238	0.164367436770128	1.20217900001565	0.817797045829277	"tunnel_constriction_nonpolar"
"sup45_wt_37C"	1.53012192813765	-0.646015872801432	1.22357384861051	0.456854373737108	"tunnel_constriction_v_hydrophobic"
"sup45_wt_37C"	-0.771454062009068	2.53927238794444	0.818473510438586	1.03508087981854	"tunnel_constriction_hydrophobic"
"sup45_wt_37C"	0.6842442579294	0.788220856530907	1.01706913513593	0.43294947563013	"tunnel_constriction_neutral"
"sup45_wt_37C"	-0.720281540107221	-0.879372637609443	-0.862655168815053	0.174571172565755	"tunnel_constriction_hydrophilic"
"sup45_wt_37C"	0.708057892457025	-0.767538183238666	0.0888446108747619	0.601823512716155	"tunnel_lower_H_count"
"sup45_wt_37C"	0.618984460590173	0.83226876784725	1.07567315060025	0.444276232420539	"tunnel_upper_neg_charge"
"sup45_wt_37C"	-1.38874515979417	-1.10301758222026	-1.75878122570857	0.587020415043955	"tunnel_upper_no_charge"
"sup45_wt_37C"	-1.27992744886935	-0.328221182482326	-1.03582267885247	0.264467004761446	"tunnel_upper_pos_charge"
"sup45_wt_37C"	0.432358522054761	-0.561080150511253	0.0248374937142324	0.269492424242424	"tunnel_upper_aromatic"
"sup45_wt_37C"	1.75271021783441	0.511169972444444	1.34989294257158	1.23962588345268	"tunnel_upper_polar"
"sup45_wt_37C"	-0.209823630476429	0.608482276907502	0.239767182280916	0.581015194434915	"tunnel_upper_nonpolar"
"sup45_wt_37C"	-0.448954178789356	-1.09755283582021	-1.13505777821068	0.298570751087992	"tunnel_upper_v_hydrophobic"
"sup45_wt_37C"	1.4266907001568	0.278382642471953	0.846149531671545	0.731154037553468	"tunnel_upper_hydrophobic"
"sup45_wt_37C"	0.34393307552832	-0.984813249825227	-0.579016392624275	0.898758809012757	"tunnel_upper_neutral"
"sup45_wt_37C"	1.64033484897399	-0.163877763408473	1.03352952149618	0.664374817304953	"tunnel_upper_hydrophilic"
"sup45_wt_37C"	1.32175788712398	1.11069172060644	1.87253226082066	10.4251420655298	"aa_m02"
"sup45_wt_37C"	0.85614295485775	-0.300411279994139	0.451880575300224	9.88977620900609	"aa_m01"
"sup45_wt_37C"	-0.213959238445279	0.11336564748881	0.156199583216535	0.647173958541996	"nt_m01"
"sup45_wt_37C"	-0.328310481126349	-1.37980567534158	-0.930715877442743	0.397377478838253	"nt_m02"
"sup45_wt_37C"	1.84467775762978	-1.68714409072949	-0.199221761046487	1.68534530878344	"nt_m03"
"sup45_wt_37C"	0.395948207395945	2.03652377895271	1.35183738334075	0.5197483085882	"nt_m04"
"sup45_wt_37C"	0.0350825366654787	0.484174656636913	0.640295328945522	0.278759904509905	"nt_m05"
"sup45_wt_37C"	0.225245792799829	-0.177871517806085	0.0446366782131703	0.188768873205984	"nt_m06"
"sup45_wt_37C"	1.02788256715855	0.0806832135321293	1.11003878552065	0.201058734927434	"nt_m07"
"sup45_wt_37C"	1.55256893646508	1.0209432127989	1.61162413338304	1.55564082422024	"nt_m08"
"sup45_wt_37C"	1.09490084634955	-0.189711600632859	0.754946283999684	0.498341376091767	"nt_m09"
"sup45_wt_37C"	0.409461843439131	1.3708513413111	1.24225701259406	1.19750759182941	"nt_m10"
"sup45_wt_37C"	-0.889387574213517	-1.61546787440181	-2.2333804061491	0.490001680901207	"nt_m11"
"sup45_wt_37C"	-1.04724904698974	1.11024647312529	0.308164136257222	1.03527486022228	"nt_m12"
"sup45_wt_37C"	-0.619998517967503	0.514566701811509	-0.36394051771578	0.603653164468027	"nt_m13"
"sup45_wt_37C"	-0.200510617178219	-1.54862022672258	-1.05787415346979	0.524151284710748	"nt_m14"
"sup45_wt_37C"	1.42335221254421	1.12468685053379	1.68523902180864	1.3241535982365	"nt_m15"
"sup45_wt_37C"	-0.778151357895633	-0.197900682736666	-0.660831134377123	0.400220593970594	"nt_m16"
"sup45_wt_37C"	1.15300981185158	-0.144176640702526	0.897049592917777	0.746480861814041	"nt_m17"
"sup45_wt_37C"	-0.236914932611925	1.26284684432716	0.311151562845458	0.568355127922869	"nt_m18"
"sup45_wt_37C"	0.375241426047171	2.03740996094796	1.83859597662278	3.51799832631696	"stop_codon"
"sup45_wt_37C"	-0.461543143572462	1.34541415160449	0.25014773162732	0.593072729425945	"nt_p04"
"sup45_wt_37C"	0.131574480904158	2.37768596045655	1.45945891572322	1.12179057937032	"nt_p05"
"sup45_wt_37C"	-1.23184957776703	0.477287346025862	-0.922835878542308	0.702214831767371	"nt_p06"
"sup45_wt_37C"	-0.1849424371335	-0.339428445742682	-0.373682601408022	1.39388911954647	"nt_p07"
"sup45_wt_37C"	-0.493078696599208	0.825353599936172	0.0806847718792443	0.377937766798014	"nt_p08"
"sup45_wt_37C"	-0.0439370470727386	0.444800441250524	0.360469563805241	1.31593346205934	"nt_p09"
"sup45_wt_37C"	1.13196835601148	-1.12646230023162	-0.318136659028523	0.398372814602043	"nt_p10"
"sup45_wt_37C"	-0.271030523513726	0.867219266408323	0.639825520370063	0.742521368104476	"nt_p11"
"sup45_wt_37C"	1.15649723763175	-1.49787274545986	-0.0603606967837883	0.926610170316384	"nt_p12"
"sup45_wt_37C"	-1.15047504330616	0.623870702629423	-1.34597360302006	0.337197445449571	"nt_p13"
"sup45_wt_37C"	-1.28568317580751	-0.372866619540542	-1.05208115010803	0.598023504018476	"nt_p14"
"sup45_wt_37C"	2.31937914321453	-0.64774938496747	1.31308644463951	0.717255412500953	"nt_p15"
"sup45_wt_37C"	-0.783928704055409	-0.715849173096253	-1.00692771043031	0.337404197146638	"nt_p16"
"sup45_wt_37C"	1.96108845221042	0.568922694881696	2.16220044270098	0.850232630414002	"nis_stop"
"sup45_wt_37C"	3.21618666116596	2.65398299924284	3.73995579049707	6.93926664587778	"l_utr3"
"sup45_wt_37C"	0.924296586413166	1.06987412433548	1.26424296407836	4.27249560948579	"MFE"
"sup45_wt_37C"	0.0678100686539671	0.601872977648043	0.377127551321358	1.72517636962163	"dist_bp"
"sup45_wt_37C"	0.54853702774843	-2.02796424637563	-0.692232949328142	0.355999267486857	"random_factor"
"sup45_wt_37C"	0.0706124028736198	-0.564962279632568	-0.312721512522515	1.55332333246838	"random_num"
"sup45_ts_25C"	-0.10341463542106	-1.74258217948488	-1.24138751113377	0.773620314289506	"tunnel_lower_neg_charge"
"sup45_ts_25C"	0.656033711988557	0.938132886183741	1.13454073997858	1.35617223936874	"tunnel_lower_no_charge"
"sup45_ts_25C"	-0.386620195691639	0.778643467946769	0.279238855936254	1.81032462817827	"tunnel_lower_pos_charge"
"sup45_ts_25C"	2.11436738909583	-0.352980983691378	1.55677561056772	0.917232260290301	"tunnel_lower_aromatic"
"sup45_ts_25C"	-1.24311214965025	-1.40442574810884	-1.7247548647234	1.21606071606941	"tunnel_lower_polar"
"sup45_ts_25C"	-0.349896121911432	1.75560538565418	0.992131119353477	1.92041760007066	"tunnel_lower_nonpolar"
"sup45_ts_25C"	-0.438058517606224	0.920997260475463	0.594101085004387	1.52208412918939	"tunnel_lower_v_hydrophobic"
"sup45_ts_25C"	1.38387432929333	-0.676365628360876	0.406437461875899	1.54442388379173	"tunnel_lower_hydrophobic"
"sup45_ts_25C"	-2.43971344476149	0.134646599442027	-1.54890866689793	1.63177281941695	"tunnel_lower_neutral"
"sup45_ts_25C"	0.286040480132074	-0.844345952214732	-0.562023185299789	1.22777102451089	"tunnel_lower_hydrophilic"
"sup45_ts_25C"	-0.892637054390169	0.194891669464642	-0.398586508628891	0.952805024327683	"tunnel_central_neg_charge"
"sup45_ts_25C"	-0.121716047618154	-0.815752138566465	-0.754976435322648	1.25218446223033	"tunnel_central_no_charge"
"sup45_ts_25C"	-0.0476711243669244	1.32615690657271	0.831577922398782	0.939426030361638	"tunnel_central_pos_charge"
"sup45_ts_25C"	0.363193360004344	0.955832463496518	0.710509421754028	0.347993547245794	"tunnel_central_aromatic"
"sup45_ts_25C"	-0.131664300643723	1.13842117471318	0.713371562007284	1.72270802980885	"tunnel_central_polar"
"sup45_ts_25C"	0.353256976237474	0.0421310690319535	0.338007985759764	1.12387521823563	"tunnel_central_nonpolar"
"sup45_ts_25C"	-0.648679893528778	0.726747715688898	0.136970395997765	0.832408292102503	"tunnel_central_v_hydrophobic"
"sup45_ts_25C"	0.339447534712712	0.50076020768448	0.504946657878087	0.992386549277378	"tunnel_central_hydrophobic"
"sup45_ts_25C"	-0.596151034079882	3.9442757905504	2.92349150426551	1.34576726364233	"tunnel_central_neutral"
"sup45_ts_25C"	-0.919146318460778	1.27894082142651	0.189981689192504	1.16811702092267	"tunnel_central_hydrophilic"
"sup45_ts_25C"	-1.24316141840799	0.647602167610367	-0.605164216476407	0.494507137180891	"tunnel_constriction_neg_charge"
"sup45_ts_25C"	-0.333797374147887	-0.496670618662087	-0.707385301118107	0.817360730262583	"tunnel_constriction_no_charge"
"sup45_ts_25C"	0.783121084967708	2.19052776824131	1.86352424496442	1.01867130424778	"tunnel_constriction_pos_charge"
"sup45_ts_25C"	-0.116290955107403	0.717894489234867	0.542373749270563	0.410351559732791	"tunnel_constriction_aromatic"
"sup45_ts_25C"	-0.0507139492463129	-2.14885462452738	-1.46348400915016	0.897376091646369	"tunnel_constriction_polar"
"sup45_ts_25C"	-0.20104488747611	-1.58146115830788	-1.33335053196704	0.571331680425237	"tunnel_constriction_nonpolar"
"sup45_ts_25C"	-1.47097965812811	-0.733901569844701	-1.53726791680552	1.01050591709549	"tunnel_constriction_v_hydrophobic"
"sup45_ts_25C"	-0.30498601702126	-0.0966300882175143	-0.163009464953004	0.432997384806531	"tunnel_constriction_hydrophobic"
"sup45_ts_25C"	-1.5343144566473	-0.923696735178895	-1.47204050599416	1.04356647990633	"tunnel_constriction_neutral"
"sup45_ts_25C"	0.451487213140926	1.47359383013493	1.7214213091489	0.466577751198486	"tunnel_constriction_hydrophilic"
"sup45_ts_25C"	1.48984032787391	-0.194886078842962	0.777463270554523	1.62070835291179	"tunnel_lower_H_count"
"sup45_ts_25C"	1.90190520597027	-0.2490616190545	1.49317093635788	1.41099074933074	"tunnel_upper_neg_charge"
"sup45_ts_25C"	-2.18497969547741	1.08279303509765	-1.09821840356164	1.5056613338232	"tunnel_upper_no_charge"
"sup45_ts_25C"	1.94445322448068	0.915006866794875	1.91307584637531	1.6233657335444	"tunnel_upper_pos_charge"
"sup45_ts_25C"	-0.0746235314331931	0.740484141390855	0.527548197016973	0.783177334056384	"tunnel_upper_aromatic"
"sup45_ts_25C"	-0.163265069569585	1.3408863024956	0.954348455865603	1.18411094689555	"tunnel_upper_polar"
"sup45_ts_25C"	-0.70923777125056	0.00386149465946867	-0.480678972010723	1.39723056366577	"tunnel_upper_nonpolar"
"sup45_ts_25C"	0.764481976461208	-1.8100826066422	-0.590591908371655	1.45886312752729	"tunnel_upper_v_hydrophobic"
"sup45_ts_25C"	1.61827088726561	0.162610510409034	1.36501155897731	1.06910936228562	"tunnel_upper_hydrophobic"
"sup45_ts_25C"	0.363957807043084	1.02365524940956	1.22991701606311	2.98402715925332	"tunnel_upper_neutral"
"sup45_ts_25C"	-0.212214289895548	3.3110026896867	2.15271332252389	1.64336759480104	"tunnel_upper_hydrophilic"
"sup45_ts_25C"	3.46174039442167	5.93270827101375	6.65946433871717	35.4848084343214	"aa_m02"
"sup45_ts_25C"	5.17296283718976	4.84455823868403	7.04103448396006	35.0306435759546	"aa_m01"
"sup45_ts_25C"	-1.2591448734482	1.85340755694776	0.199993450634817	2.0824563764413	"nt_m01"
"sup45_ts_25C"	0.192072931660448	-1.4273868339343	-1.06661674721234	0.465809497513516	"nt_m02"
"sup45_ts_25C"	0.87735962262192	-0.673754204228392	0.324587014306475	1.01897396536908	"nt_m03"
"sup45_ts_25C"	1.58571817161335	1.75104370329321	2.38172594869847	1.68540839118738	"nt_m04"
"sup45_ts_25C"	-1.69175732634751	0.977295535524499	-0.535424334625428	0.319492044139307	"nt_m05"
"sup45_ts_25C"	-0.532144048809688	1.33508680903018	0.707755724604287	1.23116678585998	"nt_m06"
"sup45_ts_25C"	-0.742323656614381	0.833946214090395	-0.241705323795842	1.12091757631303	"nt_m07"
"sup45_ts_25C"	-0.199785141025834	0.515492601786858	0.181113390472012	1.85649012507745	"nt_m08"
"sup45_ts_25C"	-0.0108222470984982	0.461315279019788	0.280377484790423	1.53920373776047	"nt_m09"
"sup45_ts_25C"	-2.27772563713121	0.891040521538717	-0.45378318170444	1.81024263811145	"nt_m10"
"sup45_ts_25C"	-0.206824511269784	0.029859232056497	-0.0638471372340507	0.949747833272611	"nt_m11"
"sup45_ts_25C"	1.27198466516973	-0.827321952014394	0.0203531664982322	1.24277940881689	"nt_m12"
"sup45_ts_25C"	-1.66527794345469	1.99388901835734	0.605995278529979	0.833376336184726	"nt_m13"
"sup45_ts_25C"	0.745142270743829	2.19459941789142	2.16303083535987	1.32620238915551	"nt_m14"
"sup45_ts_25C"	-0.853676902866391	1.40121329523027	0.433148459045868	1.46685128400785	"nt_m15"
"sup45_ts_25C"	-0.406623739332287	0.279524480847029	0.105951392957535	1.31016875753344	"nt_m16"
"sup45_ts_25C"	0.110537617052798	0.532521217280067	0.314433957597377	0.574424771495184	"nt_m17"
"sup45_ts_25C"	1.38600200249948	0.00984442373027502	0.668181294815908	1.07067459082234	"nt_m18"
"sup45_ts_25C"	6.58213355849304	6.09547864731308	8.53909000363219	16.7934460437345	"stop_codon"
"sup45_ts_25C"	-0.0925923632291683	-0.509127786754779	-0.38381287596789	1.61020745576731	"nt_p04"
"sup45_ts_25C"	1.5170329289057	3.98282175041179	3.63535688462036	6.99818607196327	"nt_p05"
"sup45_ts_25C"	0.201652732390768	0.100460717910966	0.290582320625359	0.807237928909057	"nt_p06"
"sup45_ts_25C"	-1.07171892612071	0.188207298626044	-0.557232840770377	1.16122208997141	"nt_p07"
"sup45_ts_25C"	-0.25601749742484	0.711447775938573	0.403797030828901	0.602529627757304	"nt_p08"
"sup45_ts_25C"	0.0162201981082626	1.09224088103784	0.857179369621799	2.19731744418015	"nt_p09"
"sup45_ts_25C"	0.549027278784443	-0.040836812083489	0.560794463612484	1.69755536412583	"nt_p10"
"sup45_ts_25C"	0.393015532938588	-1.42476024961752	-0.148299773969344	1.19011625775654	"nt_p11"
"sup45_ts_25C"	-0.827308626267956	1.32348482186417	0.439783855517298	2.02347695200831	"nt_p12"
"sup45_ts_25C"	-1.55156671524123	1.26250416061425	-0.866098733861004	1.40191613036662	"nt_p13"
"sup45_ts_25C"	1.9523590974803	0.722040811131971	1.38545818711113	0.993368190626619	"nt_p14"
"sup45_ts_25C"	-0.821010209324736	-0.392522851453959	-0.836747602791619	1.05508354819987	"nt_p15"
"sup45_ts_25C"	-1.62795107621377	-0.370234891345508	-1.23811368810274	1.30490570119737	"nt_p16"
"sup45_ts_25C"	1.09431942410657	0.809899321209738	1.31383768820527	1.48475571125374	"nis_stop"
"sup45_ts_25C"	2.57082218930136	2.40398689510398	3.35828504686176	6.98661675830101	"l_utr3"
"sup45_ts_25C"	0.651798365858967	2.19493033168766	1.82404109155116	4.30581778368109	"MFE"
"sup45_ts_25C"	1.59562994679557	2.06697008092505	2.65871410412148	3.58670741678969	"dist_bp"
"sup45_ts_25C"	-0.91166726825954	0.0738173509998649	-0.568497926776223	1.12452625875991	"random_factor"
